text,label
他家没上百度外卖的时候感觉非常好，自从上了百度外卖以后送餐速度大幅下降，原来也就20多分钟就能送到，现在一个小时就算快的，要点大蒜次次忘，这已经是第四次了，饭送来都是凉的，哎等他们过完促销在看看吧，失望至极,0
酒店非常一般，设施很老，位置也比较偏，严重不复合这个价位,1
口味不错、速度也够快，就是量少了点。,0
服务很好，送的很快，很有礼貌。,2
第一次订餐，非常差的一次订餐体验，订单成功后一个多小时后送餐员说：饭还没有做。。。让我给客服打电话，跟客服说了尽量退掉，没有给明确答复。。。。。真是奇葩。后来三个小时左右饭终于还是送到了，只送的水盆羊肉，凉皮没送，说退了，但我没收到任何信息，退货订单里也是空的，你们真是让我开眼了，也不知道这钱去哪儿了还退不退，何时退！第一次订餐，估计也是最后一次了！,0
“任务型教学”在我国外语教学界备受关注。国家教育部新《英语课程标准》将“倡导‘任务型’的教学途径，培养学生综合语言运用能力”写入教学建议。任务型教学被视为改革我国传统外语教学的良方。本书立足我国外语教学现状，全面分析了“任务型教学”的理论和实践基础、以实例说明“任务型教学”的具体操作步骤。为广大一线英语教师提供了教学和研究参考。,2
冷面里居然吃出一张潇湘阁的小票！！！！真是恶心死了！！！,0
"住过的最差挂牌五星酒店!!! 所订的行政高级江景房面对富春江,不过酒店和江中间有个中学隔着,酒店周围有很多老的居民区和一个医院,感觉有点乱七八糟.硬件总的来说马马虎虎,有点特色的地方只有卫生间的镜子是加热的,人性化.房间里有介绍当地景点的地图和杂志比较方便. 但是服务让人非常不满意! 1.酒店的停车场管理十分混乱,我去时正好是五一节,当地结婚的较多,但是从来没听说哪个五星级酒店因为举办婚礼连基本住客的保留车位一个都没有,但是这酒店就是!而且连着一号二号两天都是这样,害我为个车位等了半个小时! 2. 同样因为结婚包场的原因,偌大酒店竟然除了ROOM SERVICE 以外没有提供餐饮服务(很客气地告诉我连ROOM SERVICE都要等待一长段时间!), 吃饭都只好外面请! 试想游客一天劳累回来吃不上饭心情会如何? 3. 酒店里的大量设施都不能使用,健身/游泳/美容全部停开,让人完全不能理解,而且都不给客人一个合理的解释! 4.酒店空调系统有问题,房间里没冷气只有冷风,修理后好了半天半夜里又坏了,让人非常郁闷. 5. 房间的保险箱和放盗链都损坏无法修理, 感觉不安全. 6. 以上问题跟前台说了以后,那个小姐说会马上跟经理联系给个答复,然后就是石沉大海,感觉完全是敷衍了事! 一直到我离开酒店都没个说法! 7. 基本所有服务人员都没有笑容. 以上是我五一节在酒店住了两天后的真实感受, 节日的服务质量稍有下降我能够理解,但是降的那么厉害的""挂牌五星""还真是领教了!",1
送的非常快，包装好！谢谢师傅！,2
"这个店太差房间有霉味,最不能忍受的是前台工作效率极低极低!",1
"找不着地儿啊,那个大哥",2
不错，就是送餐有些慢,2
京酱肉丝太咸了，建议下次淡一点,2
点了两个菜，豆腐又甜又腻，还特别焦，牛肉老的咬不动，还有股骚味，是我在百度外卖遇到最难吃的馆子。,0
家里人都吃的跟满意，十分,2
为什么最近我总是下完单就退款，说我优惠金额已用，明明是今天第一次下单,0
电池不算强劲，3小时是极限了，屏幕没有想象的好，看电影没问题，处理图片的话色差还是有点的，不知道调一下会不会有用，看来LED并不能保证图像显示的还原程度。,1
塑料感十足，而且感觉材料又脆又薄，屏的质量实在不怎么样，键盘有点不平，而且键盘不平……,1
没有按客户要求提醒星巴克把咖啡去冰,0
"说实在的,一直在协程定房,一直觉得很方便,但是这次这儿的房间简直无法住人,就算粘着会展中心的边,也不是这样糊弄人的.如果你有车,还是住市区,开车来会场也方便.我们之前就是住在徐家汇,开车来的.结果一进房门:墙体斑驳,窗户漏风,走上去咚咚作响(是铁板地),就象是个工棚.晚上的房间很冷,空调开30度也没用!如果你没车.就选地铁旁入住,也方便.总之来上海浦东千万别住这里就是!!",1
菜里面发现头发了→_→,0
故事都太长了～～而且有的有点不可理解～～不太喜欢～～读了两本就读不下去了～,1
"配送太差了,十点半定的,一点钟才送到,态度也很差",0
这是一本介绍浙派篆刻的小书。内容要言不烦，关键点均有涉及。虽然所示印例为黑白版的，但也不妨读者对浙派的系统了解。书中特别就对赵次闲的评价进行了论证，有力地说明了赵之谦有关巧拙论的出笼与其气度狭隘，心态狂傲，修养欠缺而导致的论点偏颇。赵之谦是我崇拜的印人，在晚清成就斐然。但在这一点上我们也不必为贤者讳，相反，我们更加应该客观地分析，还历史本来面目。我以为这是本书的亮点之一斑。,2
外观继承了IBM的风格 配置也不低 4000下的最好选择了 屏幕够大 看电影也足够 京东比国美还便宜了100多 价格优势很大,2
巨慢，提前2个小时订也这么慢,0
实话实说这是我在当当买的最差的一本书，我以为讲理论的，没想到作者没完没了的讲自己跟几个人的一点恩怨，感觉就像鲁迅笔下的祥林嫂一样，啰嗦得让人厌烦，作者还说自己是大老板，我看要打个大大的疑问号，大老板需要这样炒作这本书？需要费尽心思弄这几个稿费？！,1
竟然把榴莲班戟放在两个热菜中间，送到家奶油化成水了。真是气死了,0
超快，很好,2
送的太晚了！,0
豆腐脑味道感觉很一般,0
性价比较高，买了后就升值！安装搞了半天，一定要XP SP3版本以上的，否则硬盘不认。,2
让人生气的是，我买到的书竟缺页达17页！！联系售后，就因为我没有在半个月他们规定的换货时间内发现而拒绝处理！让我找出版社，可笑的是，人家说当当卖的此书根本不是从他们那进的，人家无法负责，一本书十几块，就算你们给换一本又能损失多少？当当的售后让我感到很遗憾，不同的问题应该灵活变通的对待，只盯着那十几元，如何做好做久？提醒大家，买东西，特别是书，大家一定要小心，买来一定要先看下页数哈，（这是当当售后跟我支的招），不要像我，看来只好再去正规的书店买本正规的了,1
饼特别硬，肉特别干一点味道都没有,0
送餐太晚了。。。比预计晚了半个小时！！！,0
屏幕分辨率小了点，尤其是1024*600的这个600，用一段时间会发现不方便。另外确实如很多人评价的一点，运行东西稍微多点，就卡。,1
东拉西扯的，加入作者个人的社交活动，作为医学类的书，不专业，文笔一般，有点乱,1
太不靠谱、说让带辣椒油结果没带！,0
缺点就是对女生而言装系统太高难度，其它的真没啥，只能说买小本，你选择华硕，不会后悔！！！,1
外面下雨还比预计时间早到，速度好评，点的菜也成功，味道不错！,2
屏幕有点太长，刚开始看得很不舒服，键盘间距太大。预装的LINUX系统不会用，改装QP费了半天劲。,1
价格不低，档次不高，环境糟糕，大厅很小，房间一般，早餐难吃，感觉一般！,1
本人语文水平有限，不知道“勾通”和“沟通”是否通用，看到有几处用的前者，有时又用后者。故事写得很一般，至少在我看完“浮沉”以后，这个故事就显得没那么精彩，吸引人了。无非就是一个女孩子利用一个个机会往上提升的故事。人物写得不够饱满，给人印象不深刻，故事也没什么起伏的情节，比较平淡，很多人生活中都是这样过来的。也许跟我本身工作有关吧，书里的情节、故事、场景都太熟悉了，没新意，对这本书就是喜欢不起来。对职场新人有一定作用。,1
光盘发现有裂痕，无法使用，已联系当当客服中心申请换货，应该是14号连同书一起寄回当当客户部的，但到现在还没消息，请当当确认尽快发货,1
为啥每次都不要辣的，每次都是辣的,0
冷面套餐只有一碗面？难道我记错了？有点凉了，第一次点外卖，不是很满意。,0
味道一般，不是很好吃，送餐时间太长，备注带发票反而没带,0
原本是想找一本在中学时代阅读的关于两性经典言论集的书，没找到，但找到了周国平的这一本。周国平的妞妞很早之前在各大报刊杂志上看到过介绍，却一直没有找来看过。但是这一本书，我相信值得每一个男人和女人用心阅读。生活需要智慧，两性相处亦然，爱情、婚姻，虽然不是人生的全部，但却毫无疑问是获得人生幸福最重要的部分。每一个人都应该认真对待。这本书，能让每个人收益。,2
